Account,Post Type,Media ID,Caption,Date,Location,Post URL,Type Name,Media Count,Caption Hashtags,Caption Mentions,Likes,Comments,Title,URL,regex_street_address,ny_regex_street_address,regex_latitude,regex_longitude,regex_coordinates,caption cleaned,caption parts,burrough,lat_long_pairs,regex_distance,parsed_distance,regex_nearby,parsed_nearby,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
stoopingnyc,post,3.18e+18,Retro and beachy all at the same time! W11 & Waverly Pl! Hustle! #stooping,2023-08-23 23:37:00,,https://www.instagram.com/p/CwTknYIMpOT,GraphImage,1,['stooping'],[],1722,21,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/369710754_2342868275897818_6643764540598521062_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=weXomyk3ZhYAX_Nb6m8&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBuDhebRo9uOleRpQiR3GDiJjkKv9QNcKJZlib4ZIPMZQ&oe=64F2ABB6&_nc_sid=bc0c2c,,,,,"nan, nan",Retro and beachy all at the same time! W11 & Waverly Pl! Hustle! #stooping,"['Retro and beachy all ', ' the same time', 'W11 & Waverly Pl', 'Hustle', 'stooping']",,"[(39.1267349, -82.9854553)]",,,False,False,,,,
stoopingnyc,post,3.18e+18,The easiest car to parallel park in NYC. Madison st and Broadway #stoopingbrooklyn,2023-08-23 14:06:00,,https://www.instagram.com/p/CwSjPR7OYal,GraphImage,1,['stoopingbrooklyn'],[],310,11,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/369753845_711739130966498_2255874425020206774_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=kEIUccMzmmEAX9LXYl7&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBEzRn7y86M68GQeiOXACk-bkzgj-QZ_bBHHdqvrEGFHg&oe=64F2CFC7&_nc_sid=bc0c2c,,,,,"nan, nan",The easiest car to parallel park in NYC. Madison st and Broadway #stoopingbrooklyn,"['The easiest car to parallel park in NYC', 'Madis', ' st and Broadway', 'stoopingbrooklyn']",,"[(40.7127753, -74.0059728)]",,,False,False,,,,
stoopingnyc,post,3.18e+18,Gonna do some #thinking at this desk. 217 Ocean Ave Brooklyn #stooping,2023-08-23 02:35:00,,https://www.instagram.com/p/CwRUIILtaLt,GraphImage,1,"['thinking', 'stooping']",[],159,2,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/369180764_984646656172994_704411519726621005_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=BSIYalf03nwAX81Uzo5&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCO4DHM4oWgNQ1PuMAj0X-yNq9ZbP-6rYSx6Dpk7OGPmw&oe=64F0F9D7&_nc_sid=bc0c2c,217 Ocean Ave Brooklyn,"217 Ocean Ave Brooklyn, New York, New York",40.657639,-73.9619932,"40.657639, -73.9619932",Gonna do some #thinking at this desk. 217 Ocean Ave Brooklyn #stooping,"['G', 'na do some', 'thinking ', ' this desk', '217 Ocean Ave Brooklyn', 'stooping']",,"[(26.2308121, 85.1759527), (45.48931349999999, -75.4835909), (40.657639, -73.9619932)]",5.203875378,,False,False,,,,
stoopingnyc,post,3.18e+18,Super cool pool stick holder or entryway coat rack or something(!) on 1st and 48th #stooping,2023-08-22 22:11:00,,https://www.instagram.com/p/CwQ15CWOnkX,GraphImage,1,['stooping'],[],1470,17,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/369583735_576711344471741_1279452322031402534_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=bIEqd9lahqUAX9NK-l5&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBZ7XQcj9hARa0Ct3w9QFgr0pEide9hO4H0hfjIWF60cQ&oe=64F16F80&_nc_sid=bc0c2c,,,,,"nan, nan",Super cool pool stick holder or entryway coat rack or something !  on 1st and 48th #stooping,"['Super cool pool stick holder or entryway co', ' rack or something', ' 1st and 48th', 'stooping']",,[],,,False,False,,,,
stoopingnyc,post,3.18e+18,I want the wall also.  114 Forrest st between flushing ave and central Ave. #stoopingqueens,2023-08-22 15:51:00,,https://www.instagram.com/p/CwQKaQPOE4N,GraphImage,1,['stoopingqueens'],[],204,7,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/369275089_2702110833279425_7646198036911317342_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=bX7FLcsl7d0AX_eRfDc&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA_su8mrPpj7LDBgWOud1ILGuJTvPzTFqznqgLGs-xRmw&oe=64F24457&_nc_sid=bc0c2c,114 Forrest st between flushing ave and central Ave,"114 Forrest st between flushing ave and central Ave, New York, New York",40.7028448,-73.9335202,"40.7028448, -73.93352019999999",I want the wall also.  114 Forrest st between flushing ave and central Ave. #stoopingqueens,"['I want the wall also', '114 Forrest st between flushing ave and central Ave', 'stoopingqueens']",,"[(40.7020774, -73.9363198)]",3.9463138,,False,False,,,,
stoopingnyc,post,3.18e+18,Oh cool. Dean and 6th Ave. #stoopingbrooklyn,2023-08-22 15:46:00,,https://www.instagram.com/p/CwQJ5P-uu1H,GraphImage,1,['stoopingbrooklyn'],[],897,17,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/368687615_1284131965641484_8035938248104565677_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=3QMxCmor6WoAX-b_8nA&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDFil2-LALCBzYKqTFaNNbuYMeBpDXuY-TGKc1rbKt1Iw&oe=64F1A5C3&_nc_sid=bc0c2c,,,,,"nan, nan",Oh cool. Dean and 6th Ave. #stoopingbrooklyn,"['Oh cool', 'Dean and 6th Ave', 'stoopingbrooklyn']",,"[(40.742903, -73.9927978)]",,,False,False,,,,
stoopingnyc,post,3.18e+18,Work from here for exactly ZERO dollars. William st (next to blank st coffee) in between john st and fulton st! #stooping,2023-08-22 15:44:00,,https://www.instagram.com/p/CwQJn88OLdh,GraphImage,1,['stooping'],[],690,10,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/368573412_645309527571565_5081130974141803949_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=ISLmJjaaICkAX-tvWr5&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBaQVQe93a1_VsOj_JoQ3dOf4V-fJdeZB8lT9Op0cvjPg&oe=64F1012A&_nc_sid=bc0c2c,,,,,"nan, nan",Work from here for exactly ZERO dollars. William st  next to blank st coffee  in between john st and fulton st! #stooping,"['Work from here for exactly ZERO dollars', 'William st', 'next to blank st c', 'fee', 'in between john st and fult', ' st', 'stooping']",,[],,,False,False,,,,
stoopingnyc,post,3.17e+18,Name three things you can do with this… GO.  Eckford and Greenpoint ave. #stoopingbrooklyn,2023-08-22 00:53:00,,https://www.instagram.com/p/CwOjp4wtuDu,GraphImage,1,['stoopingbrooklyn'],[],138,20,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/369966036_644852887617370_8476810374254368772_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=VQQugdQoVUcAX9EAEuz&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAcjO3A1eBor-KNGlKzhh8pTQfrXcIV1B7YFTM0ndmh2A&oe=64F19C2B&_nc_sid=bc0c2c,,,,,"nan, nan",Name three things you can do with this  GO.  Eckford and Greenpoint ave. #stoopingbrooklyn,"['Name three things you can do with this', 'GO', 'Eckford and Greenpoint ave', 'stoopingbrooklyn']",,"[(40.7301618, -73.9540458)]",,,False,False,,,,
stoopingnyc,post,3.17e+18,Annnnnd gorg. 85 bet park and lex. #stooping,2023-08-21 21:10:00,,https://www.instagram.com/p/CwOKH8hOhTH,GraphImage,1,['stooping'],[],891,8,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/368558994_1273415636708770_6383809853389365626_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=CoqhOubE_KkAX868qJe&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBgR1SKSIiH3QWHbP32D_amQd6e3GTg9OEvS31rRYNiRA&oe=64F28ABE&_nc_sid=bc0c2c,85 bet park and lex,"85 bet park and lex, New York, New York",40.7482436,-73.9851073,"40.7482436, -73.9851073",Annnnnd gorg. 85 bet park and lex. #stooping,"['Annnnnd gorg', '85 bet park and lex', 'stooping']",,[],1.727291241,,False,False,,,,
stoopingnyc,post,3.17e+18,"This looks like a GREAT haul.
29 4th place between Clinton and Henry street in Carroll gardens. #stoopingbrooklyn",2023-08-21 21:04:00,,https://www.instagram.com/p/CwOJaWHOvAf,GraphImage,1,['stoopingbrooklyn'],[],2360,11,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/368560681_1246852049354661_691067388025373821_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=Tx_5NK7yNS4AX-MWHnn&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCJG8ULuTQYjDkH-MZwsEoHP1hKNK2lpVV_sxu_jgh81g&oe=64F193F9&_nc_sid=bc0c2c,29 4th place between Clinton and Henry street in Carroll gardens,"29 4th place between Clinton and Henry street in Carroll gardens, New York, New York",40.6813535,-74.0007444,"40.6813535, -74.0007444",This looks like a GREAT haul. 29 4th place between Clinton and Henry street in Carroll gardens. #stoopingbrooklyn,"['This looks like a GRE', ' haul', '29 4th place between Clint', ' and Henry street in Carroll gardens', 'stoopingbrooklyn']",,"[(29.6505498, 52.454341), (40.68408489999999, -73.9995909)]",3.128705884,,False,False,,,,
stoopingnyc,post,3.17e+18,Night moves (great song or crickets?). 223 Carroll St. #stoopingbrooklyn,2023-08-21 01:21:00,,https://www.instagram.com/p/CwMCIWgtHeM,GraphSidecar,2,['stoopingbrooklyn'],[],448,9,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/368566317_6723424337709793_5898305610007628628_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=_9cwoAtJW8QAX8vrt09&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBu4QpFHDTuI4mz9tzARk_2eSbKUaDqzqRRyBQkh6BWzQ&oe=64F258B1&_nc_sid=bc0c2c,223 Carroll St,"223 Carroll St, New York, New York",40.6813781,-73.9970159,"40.6813781, -73.9970159",Night moves  great song or crickets? . 223 Carroll st #stoopingbrooklyn,"['Night moves', 'gre', ' s', 'g or crickets', '223 Carroll st', 'stoopingbrooklyn']",,"[(42.0631664, -94.8720329)]",3.136722243,,False,False,,,,
stoopingnyc,post,3.17e+18,"When you get a dm with a Hasbulla pillow, there is absolutely only one option… CAPTION CONTEST! Bring your best end of weekend game for this one. 77th between York and 1st #stooping",2023-08-21 00:11:00,,https://www.instagram.com/p/CwL6HHFsxzX,GraphImage,1,['stooping'],[],1268,22,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/368564836_313709721041072_4110365923278252391_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=gxifnwbsO8MAX8fCHJH&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCUqDIA7eT1PZL6QW33RAQ-sVSBw64NzzGpOIdkKUFc8g&oe=64F1746A&_nc_sid=bc0c2c,,,,,"nan, nan","When you get a dm with a Hasbulla pillow, there is absolutely only one option  CAPTION CONTEST! Bring your best end of weekend game for this one. 77th between York and 1st #stooping","['When you get a dm with a Hasbulla pillow', 'there is absolutely ', 'ly ', 'e opti', 'CAPTI', ' C', 'TEST', 'Bring your best end ', ' weekend game for this ', 'e', '77th between York and 1st', 'stooping']",,"[(47.9032372, -91.8670873), (50.79762119999999, 8.0170915), (49.123009, 6.914006000000001), (53.9614205, -1.0739108)]",,,False,False,,,,
stoopingnyc,post,3.17e+18,Hoboken count for @stoopingnyc yes or no? Discuss. On 1st & Bloomfield in Hoboken. #stoopinghoboken,2023-08-21 00:04:00,,https://www.instagram.com/p/CwL5Rh0snGm,GraphImage,1,['stoopinghoboken'],['stoopingnyc'],301,22,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/368452157_661827492299551_7004439896187874761_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=zODEQk0Wl4gAX_EwMhp&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDdcOLD5UGq8S8cjwJsBA_8tELB7LQ-YqgES_-S64odtw&oe=64F27BAB&_nc_sid=bc0c2c,,,,,"nan, nan",Hoboken count for @stoopingnyc yes or no? Discuss. On 1st & Bloomfield in Hoboken. #stoopinghoboken,"['Hoboken count for @stoopingnyc yes or no', 'Discuss', ' 1st & Bloomfield in Hoboken', 'stoopinghoboken']",,"[(40.7439905, -74.0323626), (40.7439905, -74.0323626)]",,,False,False,,,,
stoopingnyc,post,3.17e+18,Immediate home upgrade. Near 331 Kosciuszko in Brooklyn. #stoopingbrooklyn,2023-08-20 21:10:00,,https://www.instagram.com/p/CwLlXQou1Oc,GraphImage,1,['stoopingbrooklyn'],[],201,2,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/368893709_106031475932549_8032684540019348299_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=Og_EAolhIhwAX9pRSpb&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDWp4bB4ZhoD2l49l504J4VYyJooLLbpbVRDibpnuXJGg&oe=64F2B844&_nc_sid=bc0c2c,331 Kosciuszko in Brooklyn,"331 Kosciuszko in Brooklyn, New York, New York",40.6919736,-73.9416552,"40.6919736, -73.9416552",Immediate home upgrade. Near 331 Kosciuszko in Brooklyn. #stoopingbrooklyn,"['Immedi', 'e home upgrade', ' 331 Kosciuszko in Brooklyn', 'stoopingbrooklyn']",,"[(40.6919736, -73.9416552)]",3.965386663,,False,False,,,,
stoopingnyc,post,3.17e+18,Super interesting art on on Bedford and n 1st. Anyone know the creator? Tag the person in the comments! #stoopingbrooklyn,2023-08-20 21:06:00,,https://www.instagram.com/p/CwLk5s0OmJt,GraphImage,1,['stoopingbrooklyn'],[],646,10,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/368443170_3342170729429304_933105727987196950_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=Z4TGOujXNm4AX9kKQrI&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAto3R6giMg-GtNCGD56wxB7A3wB55NPZnr9aIlJGj8sw&oe=64F1C230&_nc_sid=bc0c2c,,,,,"nan, nan",Super interesting art on on Bedford and n 1st. Anyone know the creator? Tag the person in the comments! #stoopingbrooklyn,"['Super interesting art ', ' ', ' Bedford and n 1st', 'Any', 'e know the cre', 'or', 'Tag the pers', ' in the comments', 'stoopingbrooklyn']",,"[(-26.7230655, -53.5229703), (40.7127753, -74.0059728), (53.10040499999999, -2.4438209), (45.4380157, -122.7455966)]",,,False,False,,,,
stoopingnyc,post,3.17e+18,😂😂😂. A+++ sign game. Guernsey and Meserole by Davey’s Ice cream. #stoopingbrooklyn,2023-08-20 21:05:00,,https://www.instagram.com/p/CwLkwGQuU8v,GraphSidecar,2,['stoopingbrooklyn'],[],2646,18,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/368565314_1573052339769001_5696355115025021982_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=GAyW0BJ24HQAX8StBjc&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAx6WjXALtZQz5Wcm4RwePFKS-gHpgIpjygbIQQBIaKBg&oe=64F1C7C6&_nc_sid=bc0c2c,,,,,"nan, nan",   . A    sign game. Guernsey and Meserole by Davey s Ice cream. #stoopingbrooklyn,"['A', 'sign game', 'Guernsey and Meserole by Davey s Ice cream', 'stoopingbrooklyn']",,"[(49.4481982, -2.58949)]",,,False,False,,,,
stoopingnyc,post,3.17e+18,Pic one or pic two? Free on Dean St near Bedford. #stoopingbrooklyn,2023-08-20 20:58:00,,https://www.instagram.com/p/CwLj-MXOS2L,GraphSidecar,2,['stoopingbrooklyn'],[],340,4,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/368166597_809581847477973_4655791202638669265_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=v4OCQrjmtIMAX-4xocd&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAXkAyEbHXy6hE6ZKFG_F0Sd5hYkUD3eCAFZgDYEPd4sQ&oe=64F2550C&_nc_sid=bc0c2c,,,,,"nan, nan",Pic one or pic two? Free on Dean St near Bedford. #stoopingbrooklyn,"['Pic ', 'e or pic two', 'Free ', ' Dean St ', ' Bedford', 'stoopingbrooklyn']",,"[(52.1340552, -0.4354096)]",,,False,False,,,,
stoopingnyc,post,3.17e+18,"Really nice pull out couch near Plymouth and Jay in dumbo, 51 Jay st service entrance #stoopingbrooklyn",2023-08-20 19:05:00,,https://www.instagram.com/p/CwLXC0AutNm,GraphImage,1,['stoopingbrooklyn'],[],128,2,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/368403104_685759359584799_1811757207354013904_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=G6YvDL8XM9kAX8R8rJS&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCVXabJeU2dNv55tbno74m5BpRmYF_n2lPZZQ1b7-iE5A&oe=64F15A64&_nc_sid=bc0c2c,51 Jay st service entrance,"51 Jay st service entrance, New York, New York",40.7034984,-73.98643,"40.7034984, -73.98643","Really nice pull out couch near Plymouth and Jay in dumbo, 51 Jay st service entrance #stoopingbrooklyn","['Really nice pull out couch ', ' Plymouth and Jay in dumbo', '51 Jay st service entrance', 'stoopingbrooklyn']",,"[(40.7033164, -73.9881451), (40.7034146, -73.9862799)]",1.793031029,,False,False,,,,
stoopingnyc,post,3.17e+18,I’m into the potential of this. The success is going to be really good I think! W 96th between Columbus and Central Park West #stooping,2023-08-20 18:23:00,,https://www.instagram.com/p/CwLSSFdu0jD,GraphImage,1,['stooping'],[],585,12,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/369062814_789985882870128_7839612830269354884_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=PO78YyFIa1UAX-qXmO3&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCv_QAHXImXynwov4oXDj0u7ku--hqqe7NsbvRJz0pMwQ&oe=64F1DBDB&_nc_sid=bc0c2c,,,,,"nan, nan",I m into the potential of this. The success is going to be really good I think! W 96th between Columbus and Central Park West #stooping,"['I m into the potential ', ' this', 'The success is going to be really good I think', 'W 96th between Columbus and Central Park West', 'stooping']",,"[(41.5800945, -71.4774291), (10.7719353, 106.7210912), (39.9611755, -82.99879419999999)]",,,False,False,,,,
stoopingnyc,post,3.17e+18,Size 9 and 10! #stoopingbrooklyn,2023-08-20 18:15:00,,https://www.instagram.com/p/CwLRWrpOSOJ,GraphImage,1,['stoopingbrooklyn'],[],130,6,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/368813386_3093714447601589_1936758272746372876_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=6m1KkkuFiSkAX-tBjHR&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAy-P7KwAJ25wivIHbQVSsdn935RWFRhoDckO0yhRR9ig&oe=64F27E41&_nc_sid=bc0c2c,9 and 10,"9 and 10, New York, New York",40.7551509,-73.9441049,"40.7551509, -73.9441049",Size 9 and 10! #stoopingbrooklyn,"['Size 9 and 10', 'stoopingbrooklyn']",,[],3.610918021,,False,False,,,,
stoopingnyc,post,3.17e+18,Love a good trunk! N 7th between Driggs and Roebling! #stoopingbrooklyn,2023-08-20 16:54:00,,https://www.instagram.com/p/CwLIF3hulzc,GraphImage,1,['stoopingbrooklyn'],[],197,5,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/368392781_599533675729400_8858498087537481566_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=14Ba_zsJa1UAX9e0CbU&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDh3aGL2AgnXxTNXoCrEbXBOM3Ew2KZzPKA-tVTs0QKaQ&oe=64F2925D&_nc_sid=bc0c2c,,,,,"nan, nan",Love a good trunk! N 7th between Driggs and Roebling! #stoopingbrooklyn,"['Love a good trunk', 'N 7th between Driggs and Roebling', 'stoopingbrooklyn']",,"[(43.72312160000001, -111.1110708)]",,,False,False,,,,
stoopingnyc,post,3.17e+18,Raise your hand if you grew up with one of these in your house. Wait… nobody? I’m old. 11th St between 4th Ave and 3rd Ave. #stoopingbrooklyn,2023-08-20 16:40:00,,https://www.instagram.com/p/CwLGbblusNv,GraphImage,1,['stoopingbrooklyn'],[],3531,139,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/368426974_187979547523516_8650978259801495071_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=WLex99E8IgsAX9p0zo7&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC7sEdP5FFOOJTWZlHUcd2tv5XElBH-NlZZGEMQUu8W6g&oe=64F2A0AF&_nc_sid=bc0c2c,,,,,"nan, nan",Raise your hand if you grew up with one of these in your house. Wait  nobody? I m old. 11th St between 4th Ave and 3rd Ave. #stoopingbrooklyn,"['Raise your hand if you grew up with ', 'e ', ' these in your house', 'Wait', 'nobody', 'I m old', '11th St between 4th Ave and 3rd Ave', 'stoopingbrooklyn']",,"[(45.2393301, 7.382365600000001)]",,,False,False,,,,
stoopingnyc,post,3.17e+18,"It’s a vibe! Sterling Street between Bedford and Washington Ave, middle of the block on the north side #stoopingbrooklyn",2023-08-19 21:29:00,,https://www.instagram.com/p/CwJCwhIuyDP,GraphSidecar,2,['stoopingbrooklyn'],[],868,13,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/368630917_1415637532327538_7776186300432865089_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=oATwvF33d4MAX_GCEw-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBcOkNmSGlNkQSFTdKZBQISZEb-mTAwzWFdVD8ETMca0g&oe=64F2E4E8&_nc_sid=bc0c2c,,,,,"nan, nan","It s a vibe! Sterling Street between Bedford and Washington Ave, middle of the block on the north side #stoopingbrooklyn","['It s a vibe', 'Sterling Street between Bedford and Washingt', ' Ave', 'middle ', ' the block ', ' the north side', 'stoopingbrooklyn']",,"[(38.6737888, -90.2194468)]",,,False,False,,,,
stoopingnyc,post,3.17e+18,Check out this organ on bayridge ave and narrows ave! #stoopingbrooklyn,2023-08-19 20:47:00,,https://www.instagram.com/p/CwI98ZAOpoy,GraphImage,1,['stoopingbrooklyn'],[],588,14,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/368638341_256427637334900_602023111827749628_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=ev5F2W-biWkAX--UhVm&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAbCSjXq28hE5kVnt52I0PUBAAffcSlwfEUDe7EjtF6lQ&oe=64F1D57B&_nc_sid=bc0c2c,,,,,"nan, nan",Check out this organ on bayridge ave and narrows ave! #stoopingbrooklyn,"['Check out this organ ', ' bayridge ave and narrows ave', 'stoopingbrooklyn']",,"[(6.914304, 79.8536543), (40.6381671, -74.03385229999999)]",,,False,False,,,,
stoopingnyc,post,3.17e+18,This beautiful mirror may or may not come with exposed brick. Humbolt and Driggs! #stoopingbrooklyn,2023-08-19 16:56:00,,https://www.instagram.com/p/CwIjikJumqf,GraphImage,1,['stoopingbrooklyn'],[],3698,22,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/368644001_663230722149891_547108401499658028_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ZDlFxbBOwEwAX9tkGiT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAfDCzy2WG7RF-cTeHQsnczPlE2bn7DKhLPaYiOBH7tfw&oe=64F14735&_nc_sid=bc0c2c,,,,,"nan, nan",This beautiful mirror may or may not come with exposed brick. Humbolt and Driggs! #stoopingbrooklyn,"['This beautiful mirror may or may not come with exposed brick', 'Humbolt and Driggs', 'stoopingbrooklyn']",,[],,,False,False,,,,
stoopingnyc,post,3.17e+18,A solid (wood) start to your weekend! Real wood dresser corner of 72nd and Columbus #stoopingnyc,2023-08-19 14:38:00,,https://www.instagram.com/p/CwITwVROe6G,GraphImage,1,['stoopingnyc'],[],951,15,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/368009753_3447928685448872_6949401080989503695_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=1xLu-4OwrC8AX-tzxEH&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB_ejukedy3bOuj-qQhX23C1sL8hXs2Q6ZZMZJEChFBOg&oe=64F2D765&_nc_sid=bc0c2c,,,,,"nan, nan",A solid  wood  start to your weekend! Real wood dresser corner of 72nd and Columbus #stoopingnyc,"['A solid', 'wood', 'start to your weekend', 'Real wood dresser corner ', ' 72nd and Columbus', 'stoopingnyc']",,"[(48.1512602, 17.1362193)]",,,False,False,,,,
stoopingnyc,post,3.17e+18,Early morning BANGER alert!! 368 Clermont Ave Fort Greene #stoopingbrooklyn,2023-08-19 11:44:00,,https://www.instagram.com/p/CwH_vFjOCex,GraphImage,1,['stoopingbrooklyn'],[],732,8,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/368154577_607109321600178_3548411622655240423_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=mH3MbDotb4EAX9pnQnq&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBpubdT54bixBdKKl9vd4w886ShJWvY0z_hOnybY0fTzQ&oe=64F1F0B1&_nc_sid=bc0c2c,368 Clermont Ave Fort Greene,"368 Clermont Ave Fort Greene, New York, New York",40.6868236,-73.9697637,"40.6868236, -73.9697637",Early morning BANGER alert!! 368 Clermont Ave Fort Greene #stoopingbrooklyn,"['Early morning BANGER alert', '368 Clerm', 't Ave Fort Greene', 'stoopingbrooklyn']",,"[(40.6861858, -73.9704714)]",3.225417484,,False,False,,,,
